#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
PTGIS	CAV1	9606.ENSP00000244043	9606.ENSP00000339191	0	0	0	0	0.050	0.292	0	0.243	0.446
PTGIS	FBN1	9606.ENSP00000244043	9606.ENSP00000325527	0	0	0	0	0.106	0.051	0	0.413	0.458
PTGIS	PLA2G4A	9606.ENSP00000244043	9606.ENSP00000356436	0	0	0	0	0	0.053	0	0.453	0.460
PTGIS	AGTR1	9606.ENSP00000244043	9606.ENSP00000398832	0	0	0	0	0.049	0	0	0.461	0.465
PTGIS	RGS22	9606.ENSP00000244043	9606.ENSP00000354109	0	0	0	0	0.191	0.293	0	0.160	0.477
PTGIS	SC5D	9606.ENSP00000244043	9606.ENSP00000264027	0	0	0	0	0.310	0.185	0.099	0.230	0.557
PTGIS	TM7SF2	9606.ENSP00000244043	9606.ENSP00000279263	0	0	0	0	0.089	0.300	0.209	0.237	0.563
PTGIS	AKR1C3	9606.ENSP00000244043	9606.ENSP00000369927	0	0	0	0	0.052	0	0	0.582	0.586
PTGIS	FAXDC2	9606.ENSP00000244043	9606.ENSP00000320604	0	0	0	0	0.389	0.414	0.099	0.186	0.702
PTGIS	HPGDS	9606.ENSP00000244043	9606.ENSP00000295256	0	0	0	0	0.060	0	0.900	0.450	0.943
PTGIS	PTGDS	9606.ENSP00000244043	9606.ENSP00000360687	0	0	0	0	0.060	0	0.900	0.578	0.956
PTPRM	FN1	9606.ENSP00000463325	9606.ENSP00000346839	0	0	0	0.547	0.104	0	0	0.544	0.574
PTPRM	MAMDC2	9606.ENSP00000463325	9606.ENSP00000366387	0	0	0	0.555	0.067	0.069	0	0.487	0.515
PTX3	CCL2	9606.ENSP00000295927	9606.ENSP00000225831	0	0	0	0	0.225	0	0	0.526	0.617
PTX3	LTF	9606.ENSP00000295927	9606.ENSP00000231751	0	0	0	0	0.082	0	0	0.620	0.636
PTX3	FGF2	9606.ENSP00000295927	9606.ENSP00000264498	0	0	0	0	0.084	0.777	0	0.920	0.982
PTX3	F3	9606.ENSP00000295927	9606.ENSP00000334145	0	0	0	0	0.099	0	0	0.445	0.478
PTX3	FGF13	9606.ENSP00000295927	9606.ENSP00000396198	0	0	0	0	0	0	0	0.903	0.903
PTX3	CFH	9606.ENSP00000295927	9606.ENSP00000356399	0	0	0	0	0.062	0.786	0	0.604	0.913
PYGL	PYGM	9606.ENSP00000216392	9606.ENSP00000164139	0	0	0.049	0.982	0	0.548	0.900	0.078	0.955
PYGL	PGGHG	9606.ENSP00000216392	9606.ENSP00000387185	0	0	0	0	0.111	0	0.217	0.210	0.402
PYGL	ACO1	9606.ENSP00000216392	9606.ENSP00000309477	0.042	0	0	0	0.073	0	0	0.389	0.411
PYGL	PFKFB1	9606.ENSP00000216392	9606.ENSP00000364145	0	0	0	0	0.085	0	0	0.425	0.451
PYGL	FOS	9606.ENSP00000216392	9606.ENSP00000306245	0	0	0	0	0.064	0	0	0.452	0.465
PYGL	SERPING1	9606.ENSP00000216392	9606.ENSP00000278407	0	0	0	0	0.048	0	0	0.468	0.471
PYGL	IDH1	9606.ENSP00000216392	9606.ENSP00000390265	0	0	0	0	0.107	0	0	0.439	0.478
PYGL	ALDOC	9606.ENSP00000216392	9606.ENSP00000378731	0.042	0	0	0	0.203	0.053	0	0.382	0.494
PYGL	PFKFB3	9606.ENSP00000216392	9606.ENSP00000492001	0	0	0	0	0.109	0	0	0.470	0.508
PYGL	PCK1	9606.ENSP00000216392	9606.ENSP00000319814	0.102	0	0	0	0.042	0	0	0.544	0.573
PYGL	ENO2	9606.ENSP00000216392	9606.ENSP00000437402	0.042	0	0	0	0.426	0.067	0	0.295	0.590
PYGL	PC	9606.ENSP00000216392	9606.ENSP00000498994	0	0	0	0	0.102	0	0	0.612	0.637
PYGL	LIPE	9606.ENSP00000216392	9606.ENSP00000244289	0.043	0	0	0	0	0	0	0.675	0.676
PYGL	PGM1	9606.ENSP00000216392	9606.ENSP00000360124	0.102	0	0	0	0.631	0	0.449	0.587	0.914
PYGL	GYG2	9606.ENSP00000216392	9606.ENSP00000370555	0	0	0	0	0.101	0	0.750	0.656	0.916
PYGL	UGP2	9606.ENSP00000216392	9606.ENSP00000338703	0	0	0	0	0.248	0	0.927	0.799	0.988
PYGM	PGGHG	9606.ENSP00000164139	9606.ENSP00000387185	0	0	0	0	0.113	0	0.217	0.210	0.403
PYGM	ACO1	9606.ENSP00000164139	9606.ENSP00000309477	0.042	0	0	0	0.055	0	0	0.413	0.423
PYGM	PPARG	9606.ENSP00000164139	9606.ENSP00000287820	0	0	0	0	0	0	0	0.428	0.428
PYGM	IDH1	9606.ENSP00000164139	9606.ENSP00000390265	0	0	0	0	0.078	0	0	0.439	0.460
PYGM	PFKFB1	9606.ENSP00000164139	9606.ENSP00000364145	0	0	0	0	0.105	0	0	0.428	0.466
PYGM	PFKFB3	9606.ENSP00000164139	9606.ENSP00000492001	0	0	0	0	0.085	0	0	0.449	0.474
PYGM	TNNT1	9606.ENSP00000164139	9606.ENSP00000467176	0	0	0	0	0.327	0	0	0.256	0.478
PYGM	ALDOC	9606.ENSP00000164139	9606.ENSP00000378731	0.042	0	0	0	0.193	0.053	0	0.395	0.498
PYGM	LIPE	9606.ENSP00000164139	9606.ENSP00000244289	0.043	0	0	0	0.049	0	0	0.494	0.499
PYGM	SERPING1	9606.ENSP00000164139	9606.ENSP00000278407	0	0	0	0	0.049	0	0	0.496	0.500
PYGM	CKMT2	9606.ENSP00000164139	9606.ENSP00000404203	0	0	0	0	0.213	0.087	0	0.379	0.515
PYGM	PCK1	9606.ENSP00000164139	9606.ENSP00000319814	0.102	0	0	0	0.042	0	0	0.519	0.550
PYGM	ENO2	9606.ENSP00000164139	9606.ENSP00000437402	0.042	0	0	0	0.401	0.067	0	0.270	0.557
PYGM	PC	9606.ENSP00000164139	9606.ENSP00000498994	0	0	0	0	0.102	0	0	0.591	0.617
PYGM	GYG2	9606.ENSP00000164139	9606.ENSP00000370555	0	0	0	0	0.101	0	0.500	0.673	0.840
PYGM	PGM1	9606.ENSP00000164139	9606.ENSP00000360124	0.102	0	0	0	0.619	0	0.449	0.607	0.916
PYGM	PYGL	9606.ENSP00000164139	9606.ENSP00000216392	0	0	0.049	0.982	0	0.548	0.900	0.078	0.955
PYGM	UGP2	9606.ENSP00000164139	9606.ENSP00000338703	0	0	0	0	0.237	0	0.927	0.783	0.987
QDPR	SPRY2	9606.ENSP00000281243	9606.ENSP00000366306	0	0	0	0	0.045	0	0	0.402	0.404
QDPR	MAOA	9606.ENSP00000281243	9606.ENSP00000340684	0	0	0	0	0	0	0	0.570	0.570
RAB29	ANK3	9606.ENSP00000356107	9606.ENSP00000280772	0	0	0	0	0.042	0	0	0.502	0.502
RAB29	TMEM256	9606.ENSP00000356107	9606.ENSP00000301939	0	0	0	0	0.431	0	0	0	0.431
RAB29	ANK2	9606.ENSP00000356107	9606.ENSP00000349588	0	0	0	0	0	0	0	0.501	0.501
RARRES2	CCL2	9606.ENSP00000418009	9606.ENSP00000225831	0	0	0	0	0.064	0	0	0.509	0.520
RARRES2	FABP4	9606.ENSP00000418009	9606.ENSP00000256104	0	0	0	0	0.061	0	0	0.507	0.517
RARRES2	TIMP3	9606.ENSP00000418009	9606.ENSP00000266085	0	0	0	0	0.124	0	0.400	0.091	0.480
RARRES2	SERPING1	9606.ENSP00000418009	9606.ENSP00000278407	0	0	0	0	0.382	0	0	0.126	0.437
RARRES2	PPARG	9606.ENSP00000418009	9606.ENSP00000287820	0	0	0	0	0.056	0	0	0.417	0.426
RARRES2	LEP	9606.ENSP00000418009	9606.ENSP00000312652	0	0	0	0	0.060	0	0	0.720	0.725
RARRES2	RBP4	9606.ENSP00000418009	9606.ENSP00000360522	0	0	0	0	0.144	0	0	0.657	0.693
RARRES2	CST3	9606.ENSP00000418009	9606.ENSP00000381448	0	0	0	0	0.047	0	0	0.441	0.444
RARRES2	ADIPOQ	9606.ENSP00000418009	9606.ENSP00000389814	0	0	0	0	0.044	0	0	0.773	0.773
RARRES2	CFD	9606.ENSP00000418009	9606.ENSP00000468253	0	0	0	0	0.060	0	0	0.507	0.516
RARRES2	SELENOP	9606.ENSP00000418009	9606.ENSP00000425915	0	0	0	0	0.197	0	0.400	0.147	0.553
RASD1	FOS	9606.ENSP00000225688	9606.ENSP00000306245	0	0	0	0	0.192	0.097	0	0.262	0.415
RASD1	TLN2	9606.ENSP00000225688	9606.ENSP00000453508	0	0	0	0	0.066	0	0	0.497	0.510
RASD1	RASGRP1	9606.ENSP00000225688	9606.ENSP00000310244	0	0	0	0	0	0.182	0	0.494	0.568
RASD1	GNG11	9606.ENSP00000225688	9606.ENSP00000248564	0	0	0	0	0.055	0	0.650	0.044	0.656
RASD1	GNAI1	9606.ENSP00000225688	9606.ENSP00000497260	0	0	0	0	0.079	0.356	0.900	0.129	0.941
RASGRP1	RASD1	9606.ENSP00000310244	9606.ENSP00000225688	0	0	0	0	0	0.182	0	0.494	0.568
RASGRP1	RRAS	9606.ENSP00000310244	9606.ENSP00000246792	0	0	0	0	0	0.182	0.650	0.398	0.812
RASGRP1	RHOH	9606.ENSP00000310244	9606.ENSP00000371219	0	0	0	0	0.137	0.134	0	0.290	0.423
RBP4	CCL2	9606.ENSP00000360522	9606.ENSP00000225831	0	0	0	0	0	0	0	0.628	0.628
RBP4	APOB	9606.ENSP00000360522	9606.ENSP00000233242	0	0	0	0	0.283	0	0	0.423	0.568
RBP4	FABP4	9606.ENSP00000360522	9606.ENSP00000256104	0	0	0	0	0.115	0	0	0.571	0.604
RBP4	PPARG	9606.ENSP00000360522	9606.ENSP00000287820	0	0	0	0	0.127	0	0	0.435	0.485
RBP4	RBP7	9606.ENSP00000360522	9606.ENSP00000294435	0	0	0	0	0.065	0	0	0.412	0.427
RBP4	IRS1	9606.ENSP00000360522	9606.ENSP00000304895	0	0	0	0	0.049	0	0	0.401	0.406
RBP4	LEP	9606.ENSP00000360522	9606.ENSP00000312652	0	0	0	0	0.133	0	0	0.714	0.741
RBP4	C7	9606.ENSP00000360522	9606.ENSP00000322061	0	0	0	0	0.067	0	0	0.449	0.463
RBP4	FN1	9606.ENSP00000360522	9606.ENSP00000346839	0	0	0	0	0.086	0	0	0.410	0.438
RBP4	LPL	9606.ENSP00000360522	9606.ENSP00000497642	0	0	0	0	0.127	0	0	0.370	0.426
RBP4	CST3	9606.ENSP00000360522	9606.ENSP00000381448	0	0	0	0	0.067	0	0	0.419	0.434
RBP4	CFD	9606.ENSP00000360522	9606.ENSP00000468253	0	0	0	0	0.095	0	0	0.479	0.508
RBP4	TF	9606.ENSP00000360522	9606.ENSP00000385834	0	0	0	0	0.354	0	0	0.443	0.625
RBP4	RARRES2	9606.ENSP00000360522	9606.ENSP00000418009	0	0	0	0	0.144	0	0	0.657	0.693
RBP4	ADIPOQ	9606.ENSP00000360522	9606.ENSP00000389814	0	0	0	0	0.159	0	0	0.771	0.799
RBP7	RBP4	9606.ENSP00000294435	9606.ENSP00000360522	0	0	0	0	0.065	0	0	0.412	0.427
RELN	CALB2	9606.ENSP00000392423	9606.ENSP00000307508	0	0	0	0	0.080	0	0	0.682	0.695
RELN	AUTS2	9606.ENSP00000392423	9606.ENSP00000344087	0	0	0	0	0	0	0	0.506	0.506
RELN	VLDLR	9606.ENSP00000392423	9606.ENSP00000371532	0	0	0	0	0.049	0.863	0.900	0.984	0.999
RELN	SH3KBP1	9606.ENSP00000392423	9606.ENSP00000380921	0	0	0	0	0	0	0.800	0.087	0.809
RELN	ITGA7	9606.ENSP00000392423	9606.ENSP00000452120	0	0	0	0	0.043	0.091	0.650	0.154	0.708
RETSAT	CYP26B1	9606.ENSP00000295802	9606.ENSP00000001146	0.047	0	0	0	0.083	0.137	0	0.347	0.442
RETSAT	EHHADH	9606.ENSP00000295802	9606.ENSP00000231887	0	0	0	0	0.174	0	0.278	0.342	0.574
RETSAT	FAXDC2	9606.ENSP00000295802	9606.ENSP00000320604	0.095	0	0	0	0	0	0	0.418	0.451
RETSAT	ALDH1A1	9606.ENSP00000295802	9606.ENSP00000297785	0.057	0	0	0	0.121	0	0.245	0.295	0.499
RETSAT	ADH1B	9606.ENSP00000295802	9606.ENSP00000306606	0.043	0	0	0	0.083	0	0.900	0.099	0.910
RETSAT	DGAT1	9606.ENSP00000295802	9606.ENSP00000482264	0	0	0	0	0.074	0	0.900	0.148	0.914
RETSAT	ADH1C	9606.ENSP00000295802	9606.ENSP00000426083	0.043	0	0	0	0.094	0	0.900	0.131	0.914
RETSAT	DHRS3	9606.ENSP00000295802	9606.ENSP00000480439	0.052	0	0	0	0.056	0	0.906	0.324	0.936
RGCC	FGF2	9606.ENSP00000368664	9606.ENSP00000264498	0	0	0	0	0	0	0	0.427	0.427
RGCC	FGF13	9606.ENSP00000368664	9606.ENSP00000396198	0	0	0	0	0	0	0	0.504	0.504
RGCC	TLN2	9606.ENSP00000368664	9606.ENSP00000453508	0	0	0	0	0	0.621	0	0	0.621
RGN	AADAC	9606.ENSP00000380365	9606.ENSP00000232892	0.060	0	0	0	0.569	0	0	0.138	0.621
RGN	LDHD	9606.ENSP00000380365	9606.ENSP00000300051	0.071	0	0	0	0.070	0	0.185	0.305	0.446
RGS2	ADRB2	9606.ENSP00000235382	9606.ENSP00000305372	0	0	0	0	0.076	0.069	0	0.398	0.437
RGS2	NR4A1	9606.ENSP00000235382	9606.ENSP00000440864	0	0	0	0	0.160	0	0	0.366	0.444
RGS2	GNAI1	9606.ENSP00000235382	9606.ENSP00000497260	0	0	0	0	0.091	0.288	0	0.242	0.466
RGS2	ZFP36	9606.ENSP00000235382	9606.ENSP00000471239	0	0	0	0	0.219	0	0	0.428	0.534
RGS2	GNG11	9606.ENSP00000235382	9606.ENSP00000248564	0	0	0	0	0.075	0.049	0.500	0.085	0.543
RGS2	FOS	9606.ENSP00000235382	9606.ENSP00000306245	0	0	0	0	0.327	0	0	0.367	0.556
RGS2	EGR1	9606.ENSP00000235382	9606.ENSP00000239938	0	0	0	0	0.175	0.045	0	0.516	0.585
RGS2	DUSP1	9606.ENSP00000235382	9606.ENSP00000239223	0	0	0	0	0.313	0	0	0.441	0.600
RGS2	FOSB	9606.ENSP00000235382	9606.ENSP00000245919	0	0	0	0	0.206	0	0	0.530	0.611
RGS2	TMTC1	9606.ENSP00000235382	9606.ENSP00000442046	0	0	0	0	0.042	0	0	0.673	0.673
RGS22	PTGIS	9606.ENSP00000354109	9606.ENSP00000244043	0	0	0	0	0.191	0.293	0	0.160	0.477
RGS22	SC5D	9606.ENSP00000354109	9606.ENSP00000264027	0	0	0	0	0.193	0.476	0	0.315	0.685
RGS22	TM7SF2	9606.ENSP00000354109	9606.ENSP00000279263	0	0	0	0	0.103	0.286	0	0.204	0.445
RGS22	FAXDC2	9606.ENSP00000354109	9606.ENSP00000320604	0	0	0	0	0.143	0.316	0	0.204	0.493
RGS22	GNAI1	9606.ENSP00000354109	9606.ENSP00000497260	0	0	0	0	0	0	0.400	0.045	0.402
RHOBTB3	RHOU	9606.ENSP00000369318	9606.ENSP00000355652	0	0	0	0	0	0	0	0.469	0.469
RHOBTB3	RND3	9606.ENSP00000369318	9606.ENSP00000364886	0	0	0	0	0.081	0	0	0.455	0.478
RHOH	RASGRP1	9606.ENSP00000371219	9606.ENSP00000310244	0	0	0	0	0.137	0.134	0	0.290	0.423
RHOH	EBF1	9606.ENSP00000371219	9606.ENSP00000322898	0	0	0	0	0.056	0.061	0	0.507	0.525
RHOH	CAV1	9606.ENSP00000371219	9606.ENSP00000339191	0	0	0	0	0.059	0.128	0.500	0.057	0.561
RHOH	DAAM1	9606.ENSP00000371219	9606.ENSP00000378557	0	0	0	0	0	0.343	0	0.166	0.429
RHOH	ICAM2	9606.ENSP00000371219	9606.ENSP00000415283	0	0	0	0	0.080	0	0	0.560	0.578
RHOU	ARHGEF6	9606.ENSP00000355652	9606.ENSP00000250617	0	0	0	0	0.074	0.187	0.500	0.230	0.671
RHOU	FN1	9606.ENSP00000355652	9606.ENSP00000346839	0	0	0	0	0	0	0	0.478	0.478
RHOU	SPTBN1	9606.ENSP00000355652	9606.ENSP00000349259	0	0	0	0	0	0.141	0.500	0.047	0.554
RHOU	DAAM1	9606.ENSP00000355652	9606.ENSP00000378557	0	0	0	0	0	0.271	0	0.283	0.455
RHOU	VIM	9606.ENSP00000355652	9606.ENSP00000446007	0	0	0	0	0.066	0	0.400	0.114	0.460
RHOU	RHOBTB3	9606.ENSP00000355652	9606.ENSP00000369318	0	0	0	0	0	0	0	0.469	0.469
RHOU	MYO6	9606.ENSP00000355652	9606.ENSP00000358994	0	0	0	0	0.042	0.163	0.500	0.066	0.575
RIDA	PRXL2A	9606.ENSP00000254878	9606.ENSP00000482445	0	0	0	0	0.057	0	0	0.403	0.413
RIDA	ALDH1L1	9606.ENSP00000254878	9606.ENSP00000273450	0.058	0	0	0	0.064	0.071	0.287	0.156	0.417
RIDA	ALDH1A1	9606.ENSP00000254878	9606.ENSP00000297785	0.058	0	0	0	0.060	0.080	0.287	0.156	0.420
RIDA	ALDH2	9606.ENSP00000254878	9606.ENSP00000261733	0.058	0	0	0	0.061	0.080	0.287	0.156	0.421
RIDA	EPHX2	9606.ENSP00000254878	9606.ENSP00000430269	0.254	0	0	0	0.134	0	0	0.177	0.422
RIPK4	F12	9606.ENSP00000332454	9606.ENSP00000253496	0	0	0	0	0.094	0.487	0	0.114	0.552
RIPK4	WDR90	9606.ENSP00000332454	9606.ENSP00000293879	0	0	0	0	0.058	0.809	0	0.073	0.818
RIPK4	TUBB6	9606.ENSP00000332454	9606.ENSP00000318697	0	0	0	0	0.057	0.497	0	0.083	0.528
RNASE1	VWF	9606.ENSP00000381057	9606.ENSP00000261405	0	0	0	0	0.337	0	0	0.156	0.416
RNASE1	PLIN2	9606.ENSP00000381057	9606.ENSP00000276914	0	0	0	0	0.060	0	0.400	0.144	0.475
RNASE1	CA3	9606.ENSP00000381057	9606.ENSP00000285381	0	0	0	0	0.062	0	0	0.468	0.479
RNASE1	VSIG4	9606.ENSP00000381057	9606.ENSP00000363869	0	0	0	0	0.393	0	0	0.060	0.405
RNASE1	LGR4	9606.ENSP00000381057	9606.ENSP00000368516	0	0	0	0	0.047	0	0	0.413	0.417
RNASE1	POLI	9606.ENSP00000381057	9606.ENSP00000462664	0	0	0	0	0	0	0	0.414	0.414
RNASE4	ANG	9606.ENSP00000452245	9606.ENSP00000336762	0	0	0.071	0.856	0.805	0.939	0	0.089	0.988
RND3	MYL9	9606.ENSP00000364886	9606.ENSP00000279022	0	0	0	0	0.114	0.097	0	0.314	0.404
RND3	CFL2	9606.ENSP00000364886	9606.ENSP00000298159	0	0	0	0	0.079	0.068	0	0.748	0.765
RND3	CKB	9606.ENSP00000364886	9606.ENSP00000299198	0	0	0	0	0.055	0.164	0.500	0	0.570
RND3	CAV1	9606.ENSP00000364886	9606.ENSP00000339191	0	0	0	0	0.208	0.166	0.500	0.211	0.705
RND3	CCN1	9606.ENSP00000364886	9606.ENSP00000398736	0	0	0	0	0.331	0	0	0.227	0.461
RND3	RHOBTB3	9606.ENSP00000364886	9606.ENSP00000369318	0	0	0	0	0.081	0	0	0.455	0.478
RNF150	SYNPO2	9606.ENSP00000425840	9606.ENSP00000306015	0	0	0	0	0.155	0	0	0.443	0.509
RNF43	RSPO3	9606.ENSP00000463069	9606.ENSP00000349131	0	0	0	0	0.055	0.155	0.900	0.698	0.972
RNF43	LGR4	9606.ENSP00000463069	9606.ENSP00000368516	0	0	0	0	0.044	0	0.500	0.986	0.992
RNF43	FZD4	9606.ENSP00000463069	9606.ENSP00000434034	0	0	0	0	0	0.045	0.900	0.366	0.934
RPS24	CCDC80	9606.ENSP00000414321	9606.ENSP00000206423	0	0	0	0	0.142	0.309	0	0.075	0.403
RPS24	VWF	9606.ENSP00000414321	9606.ENSP00000261405	0	0	0	0	0.142	0.309	0	0.075	0.403
RPS24	ADSS1	9606.ENSP00000414321	9606.ENSP00000333019	0	0	0	0	0.402	0	0	0	0.402
RPS24	GSPT2	9606.ENSP00000414321	9606.ENSP00000341247	0	0	0	0	0.114	0	0.500	0	0.538
RPS24	KCNB1	9606.ENSP00000414321	9606.ENSP00000360806	0	0	0	0	0.384	0.324	0	0.090	0.587
RPS24	VIT	9606.ENSP00000414321	9606.ENSP00000368544	0	0	0	0	0.142	0.309	0	0.075	0.403
RPS24	SELENOP	9606.ENSP00000414321	9606.ENSP00000425915	0	0	0	0	0.118	0.822	0	0.125	0.850
RRAS	GNG11	9606.ENSP00000246792	9606.ENSP00000248564	0	0	0	0	0.098	0	0.650	0.102	0.691
RRAS	RASGRP1	9606.ENSP00000246792	9606.ENSP00000310244	0	0	0	0	0	0.182	0.650	0.398	0.812
RRAS	ARHGEF6	9606.ENSP00000246792	9606.ENSP00000250617	0	0	0	0	0.042	0.053	0.900	0.146	0.912
RSPO3	TGFBR3	9606.ENSP00000349131	9606.ENSP00000212355	0	0	0	0	0.076	0.045	0	0.458	0.481
RSPO3	WNT11	9606.ENSP00000349131	9606.ENSP00000325526	0	0	0	0	0.067	0.045	0	0.396	0.415
RSPO3	GPC3	9606.ENSP00000349131	9606.ENSP00000377836	0	0	0	0	0.043	0	0	0.452	0.453
RSPO3	RNF43	9606.ENSP00000349131	9606.ENSP00000463069	0	0	0	0	0.055	0.155	0.900	0.698	0.972
RSPO3	LGR4	9606.ENSP00000349131	9606.ENSP00000368516	0	0	0	0	0.056	0.628	0.900	0.976	0.999
RTN1	SPART	9606.ENSP00000267484	9606.ENSP00000414147	0	0	0	0	0	0	0	0.480	0.480
S100A14	ALDH2	9606.ENSP00000357691	9606.ENSP00000261733	0	0	0	0	0	0	0	0.493	0.493
S100A14	S100P	9606.ENSP00000357691	9606.ENSP00000296370	0	0	0	0	0.183	0	0	0.311	0.413
S100A14	ADH1B	9606.ENSP00000357691	9606.ENSP00000306606	0	0	0	0	0	0	0	0.544	0.544
S100A14	S100A7	9606.ENSP00000357691	9606.ENSP00000357711	0	0	0	0	0.097	0	0	0.542	0.568
S100A14	S100A4	9606.ENSP00000357691	9606.ENSP00000357704	0	0	0	0	0.172	0	0	0.506	0.573
S100A4	LGALS1	9606.ENSP00000357704	9606.ENSP00000215909	0	0	0	0	0.606	0	0	0.359	0.737
S100A4	CCL2	9606.ENSP00000357704	9606.ENSP00000225831	0	0	0	0	0.140	0	0	0.419	0.479
S100A4	TWIST1	9606.ENSP00000357704	9606.ENSP00000242261	0	0	0	0	0.074	0	0	0.624	0.637
S100A4	FGF2	9606.ENSP00000357704	9606.ENSP00000264498	0	0	0	0	0.055	0	0	0.868	0.869
S100A4	CAV1	9606.ENSP00000357704	9606.ENSP00000339191	0	0	0	0	0.081	0	0	0.404	0.429
S100A4	FN1	9606.ENSP00000357704	9606.ENSP00000346839	0	0	0	0	0.049	0	0	0.655	0.657
S100A4	MFAP5	9606.ENSP00000357704	9606.ENSP00000352455	0	0	0	0	0.161	0	0	0.315	0.401
S100A4	DDR2	9606.ENSP00000357704	9606.ENSP00000356899	0	0	0	0	0.042	0	0	0.433	0.433
S100A4	BNIP3	9606.ENSP00000357704	9606.ENSP00000357625	0	0	0	0	0	0	0	0.417	0.416
S100A4	S100A14	9606.ENSP00000357704	9606.ENSP00000357691	0	0	0	0	0.172	0	0	0.506	0.573
S100A4	ZEB2	9606.ENSP00000357704	9606.ENSP00000487174	0	0	0	0	0.076	0	0	0.430	0.451
S100A4	S100A7	9606.ENSP00000357704	9606.ENSP00000357711	0	0	0	0	0	0	0	0.580	0.580
S100A4	VIM	9606.ENSP00000357704	9606.ENSP00000446007	0	0	0	0	0.217	0	0	0.710	0.764
S100A4	ANXA1	9606.ENSP00000357704	9606.ENSP00000366109	0	0	0	0	0.597	0	0	0.628	0.844
S100A7	LTF	9606.ENSP00000357711	9606.ENSP00000231751	0	0	0	0	0.087	0	0	0.471	0.496
S100A7	CSTA	9606.ENSP00000357711	9606.ENSP00000264474	0	0	0	0	0.104	0	0	0.426	0.463
S100A7	FABP5	9606.ENSP00000357711	9606.ENSP00000297258	0	0	0	0	0.050	0.510	0	0.770	0.883
S100A7	DEFB1	9606.ENSP00000357711	9606.ENSP00000297439	0	0	0	0	0.083	0	0	0.801	0.809
S100A7	S100A14	9606.ENSP00000357711	9606.ENSP00000357691	0	0	0	0	0.097	0	0	0.542	0.568
S100A7	S100A4	9606.ENSP00000357711	9606.ENSP00000357704	0	0	0	0	0	0	0	0.580	0.580
S100A7	ANXA1	9606.ENSP00000357711	9606.ENSP00000366109	0	0	0	0	0.042	0	0	0.425	0.425
S100P	S100A14	9606.ENSP00000296370	9606.ENSP00000357691	0	0	0	0	0.183	0	0	0.311	0.413
SAA2-SAA4	APOB	9606.ENSP00000485552	9606.ENSP00000233242	0	0	0	0	0.055	0	0.540	0.267	0.654
SAA2-SAA4	BIN1	9606.ENSP00000485552	9606.ENSP00000316779	0	0	0	0	0	0	0.540	0	0.540
SAA2-SAA4	VLDLR	9606.ENSP00000485552	9606.ENSP00000371532	0	0	0	0	0	0	0.540	0.293	0.660
SAA2-SAA4	CST3	9606.ENSP00000485552	9606.ENSP00000381448	0	0	0	0	0	0	0	0.484	0.483
SAA2-SAA4	PCYOX1	9606.ENSP00000485552	9606.ENSP00000387654	0	0	0	0	0	0	0.540	0.093	0.565
SAA2-SAA4	PLTP	9606.ENSP00000485552	9606.ENSP00000417138	0	0	0	0	0	0	0.540	0.385	0.705
SAA2-SAA4	LPL	9606.ENSP00000485552	9606.ENSP00000497642	0	0	0	0	0	0	0.540	0.167	0.600
SAMD4A	CCDC80	9606.ENSP00000452535	9606.ENSP00000206423	0	0	0.260	0	0.067	0.066	0	0.265	0.463
SAMD4A	PLP1	9606.ENSP00000452535	9606.ENSP00000481006	0	0	0	0	0	0	0	0.407	0.407
SAMD4A	PRICKLE2	9606.ENSP00000452535	9606.ENSP00000492363	0	0	0	0	0.067	0	0	0.446	0.461
SASH1	CDKN1C	9606.ENSP00000356437	9606.ENSP00000413720	0	0	0	0	0.074	0	0	0.399	0.419
SASH1	LRRN3	9606.ENSP00000356437	9606.ENSP00000397312	0	0	0	0	0	0	0	0.435	0.435
SC5D	PTGIS	9606.ENSP00000264027	9606.ENSP00000244043	0	0	0	0	0.310	0.185	0.099	0.230	0.557
SC5D	CYB5A	9606.ENSP00000264027	9606.ENSP00000341625	0	0	0	0	0.157	0.113	0	0.294	0.426
SC5D	TSPAN5	9606.ENSP00000264027	9606.ENSP00000307701	0	0	0	0	0	0.441	0	0	0.441
SC5D	SCD	9606.ENSP00000264027	9606.ENSP00000359380	0	0	0	0	0.187	0.086	0	0.449	0.555
SC5D	RGS22	9606.ENSP00000264027	9606.ENSP00000354109	0	0	0	0	0.193	0.476	0	0.315	0.685
SC5D	FAXDC2	9606.ENSP00000264027	9606.ENSP00000320604	0	0	0	0.583	0.765	0.783	0	0.376	0.965
SC5D	TM7SF2	9606.ENSP00000264027	9606.ENSP00000279263	0	0	0	0	0.396	0.782	0.216	0.783	0.974
SCD	DGAT2	9606.ENSP00000359380	9606.ENSP00000228027	0	0	0	0	0.054	0.058	0	0.839	0.844
SCD	EHHADH	9606.ENSP00000359380	9606.ENSP00000231887	0	0	0	0	0.056	0	0	0.491	0.500
SCD	APOB	9606.ENSP00000359380	9606.ENSP00000233242	0	0	0	0	0.072	0	0	0.552	0.566
SCD	ACADL	9606.ENSP00000359380	9606.ENSP00000233710	0	0	0	0	0	0	0	0.492	0.492
SCD	LIPE	9606.ENSP00000359380	9606.ENSP00000244289	0	0	0	0	0.063	0	0	0.644	0.652
